station_code,line,order,go_back,station_name,geo_width,geo_length,station_type,roate_type,in_terminal
3550,41,22,back,????? ???? ???????,51.604304,32.677346,normal,normal,no
3548,41,23,back,????,51.600169,32.677617,normal,normal,no
3546,41,24,back,??? ?????,51.594829,32.677624,normal,normal,no
3544,41,25,back,??????? ???? ??? ??????,51.588075,32.678460,normal,normal,no
3542,41,26,back,????????,51.583066,32.679266,normal,normal,no
3540,41,27,back,??????? ????,51.580812,32.679623,normal,normal,no
3537,41,28,back,???,51.575867,32.680301,normal,normal,no
3535,41,29,back,??? ????,51.571892,32.680868,normal,normal,no
4189,41,30,back,??? ????? ???? ???,51.567446,32.681353,od,normal,no
3253,42,1,go,?????? ???????? -68,51.752482,32.649053,od,normal,yes
3275,42,2,go,?????,51.746977,32.649507,normal,normal,no
3661,42,3,go,???? ???,51.743523,32.649843,normal,normal,no
3279,42,4,go,???????,51.741145,32.650038,normal,normal,no
3281,42,5,go,?????,51.736137,32.650610,normal,normal,no
3284,42,6,go,???? ?????,51.731638,32.652005,normal,normal,no
3285,42,7,go,???? ?????,51.729327,32.652378,normal,normal,no
3288,42,8,go,?????,51.728178,32.648613,normal,normal,no
2314,42,9,go,??? ?????,51.726833,32.645398,normal,normal,no
2766,42,10,go,???? ??????,51.723848,32.643263,normal,normal,no
2775,42,11,go,????? ?????,51.722495,32.642595,normal,normal,no
2376,42,12,go,???? ????,51.721498,32.640682,normal,normal,no
2377,42,13,go,????? ?????,51.719327,32.639884,normal,normal,no
1127,42,14,go,?????,51.716667,32.640258,normal,normal,no
2527,42,15,go,??? ????,51.712798,32.640882,normal,normal,no
2529,42,16,go,????? ???? ????,51.707459,32.642839,normal,normal,no
2532,42,17,go,??? ? ?????,51.705454,32.645819,normal,normal,no
1464,42,18,go,???? ???????,51.702873,32.646210,normal,normal,no
1115,42,19,go,???? ??? ????????,51.697478,32.647395,normal,normal,no
1318,42,20,go,??? ?????,51.695198,32.647692,normal,normal,no
1319,42,21,go,?????,51.691447,32.648203,normal,normal,no
1320,42,22,go,???? ????,51.689561,32.648429,normal,normal,no
1321,42,23,go,???,51.686272,32.648876,normal,normal,no
1313,42,24,go,???? ??? ?????,51.682427,32.649396,normal,normal,no
1252,42,25,go,?????? ??????,51.680945,32.649584,normal,normal,no
1323,42,26,go,??????,51.676509,32.650933,normal,normal,no
1324,42,27,go,????????? ??????,51.675925,32.653055,normal,normal,no
1292,42,28,go,???? ???? ?????,51.672233,32.654632,normal,normal,no
1293,42,29,go,????? ???? ???? ?,51.670406,32.656955,od,normal,no
1303,42,1,back,????? ???? ???? ?-63-43-42,51.670041,32.656723,od,normal,no
1304,42,2,back,???? ???? ?????-68,51.671954,32.654558,od,normal,no
1305,42,3,back,????????? ??????,51.675825,32.652803,normal,normal,no
1312,42,4,back,???? ??? ??????,51.677860,32.649911,normal,normal,no
1113,42,5,back,???? ??? ?????,51.681090,32.649484,normal,normal,no
1322,42,6,back,???? ??? ?????,51.682681,32.649258,normal,normal,no
1314,42,7,back,???,51.685650,32.648857,normal,normal,no
1315,42,8,back,???? ????,51.689044,32.648396,normal,normal,no
1545,42,9,back,?????,51.691039,32.648142,normal,normal,no
1316,42,10,back,?????,51.693707,32.647776,normal,normal,no
1546,42,11,back,????????,51.695589,32.647536,normal,normal,no
1114,42,12,back,???? ??? ????????,51.696502,32.647425,normal,normal,no
2534,42,13,back,???? ? ?? ????,51.698918,32.646879,normal,normal,no
1467,42,14,back,???? ???????,51.702279,32.646245,normal,normal,no
2533,42,15,back,??? ? ?????,51.704713,32.645874,normal,normal,no
2530,42,16,back,????? ???? ????,51.706969,32.644425,normal,normal,no
2128,42,17,back,?????? ????? ?????,51.709463,32.641221,normal,normal,no
2528,42,18,back,??? ????,51.713358,32.640572,normal,normal,no
2526,42,19,back,?????,51.716930,32.639970,normal,normal,no
2378,42,20,back,???? ??????,51.720116,32.639496,normal,normal,no
2375,42,21,back,???? ????,51.721917,32.640899,normal,normal,no
2767,42,22,back,????? ?????,51.722770,32.643013,normal,normal,no
2374,42,23,back,?????,51.722749,32.646601,normal,normal,no
2909,42,24,back,??? ?????,51.727172,32.645848,normal,normal,no
3290,42,25,back,?????,51.728168,32.648132,normal,normal,no
3793,42,26,back,???? ????,51.728821,32.650256,normal,normal,no
3286,42,27,back,???? ?????,51.729145,32.652200,normal,normal,no
3282,42,28,back,???? ?????,51.732393,32.651498,normal,normal,no
3280,42,29,back,?????,51.735507,32.650504,normal,normal,no
3278,42,30,back,???????,51.740772,32.649803,normal,normal,no
3276,42,31,back,???? ???,51.743481,32.649671,normal,normal,no
3274,42,32,back,?????,51.748557,32.649407,normal,normal,no
3253,42,33,back,?????? ???????? -68,51.752482,32.649053,od,normal,yes
2769,43,1,go,????? ????-106-43,51.705437,32.695619,od,normal,no
2341,43,2,go,??????? ????,51.708217,32.693113,normal,normal,no
2770,43,3,go,???? ???,51.709492,32.691948,normal,normal,no
2582,43,4,go,??? ????,51.711457,32.687742,normal,normal,no
2344,43,5,go,???????? ?????,51.712117,32.685305,normal,normal,no
2346,43,6,go,???????? ????,51.712855,32.682465,normal,normal,no
2348,43,7,go,?? ???????,51.713435,32.680220,normal,normal,no
2787,43,8,go,??????,51.714169,32.677324,normal,normal,no
2351,43,9,go,???? ?????,51.714550,32.673730,normal,normal,no
2353,43,10,go,???? ??????,51.713912,32.671380,normal,normal,no
2355,43,11,go,????? ????,51.713174,32.669355,normal,normal,no
2356,43,12,go,???????,51.711337,32.665073,normal,normal,no
2922,43,13,go,??????,51.710143,32.662355,normal,normal,no
2358,43,14,go,?????,51.709156,32.661932,normal,normal,no
2876,43,15,go,???,51.706368,32.662737,normal,normal,no
2906,43,16,go,????? ????????,51.704246,32.663391,normal,normal,no
1283,43,17,go,????? ???? ????,51.700839,32.663653,normal,normal,no
1284,43,18,go,?? ????,51.697926,32.663064,normal,normal,no
1285,43,19,go,?????,51.694150,32.662345,normal,normal,no
1286,43,20,go,?????,51.691098,32.661749,normal,normal,no
1287,43,21,go,???? ??? ??? ???,51.685911,32.660743,normal,normal,no
1247,43,22,go,???? ??? ??? ???,51.683853,32.659445,normal,normal,no
1248,43,23,go,??? ??????,51.682955,32.655628,normal,normal,no
1361,43,24,go,??? ????,51.682329,32.652989,normal,normal,no
1252,43,25,go,?????? ??????,51.680945,32.649584,normal,normal,no
1323,43,26,go,??????,51.676509,32.650933,normal,normal,no
1324,43,27,go,????????? ??????,51.675925,32.653055,normal,normal,no
1292,43,28,go,???? ???? ?????,51.672233,32.654632,normal,normal,no
1293,43,29,go,????? ???? ???? ?,51.670406,32.656955,od,normal,no
1303,43,1,back,????? ???? ???? ?-63-43-42,51.670041,32.656723,od,normal,no
1304,43,2,back,???? ???? ?????-68,51.671954,32.654558,od,normal,no
1305,43,3,back,????????? ??????,51.675825,32.652803,normal,normal,no
1312,43,4,back,???? ??? ??????,51.677860,32.649911,normal,normal,no
1113,43,5,back,???? ??? ?????,51.681090,32.649484,normal,normal,no
1369,43,6,back,???? ??? ?????,51.681863,32.650106,normal,normal,no
1243,43,7,back,??? ????,51.682540,32.652919,normal,normal,no
1235,43,8,back,??? ??????,51.683192,32.655751,normal,normal,no
1705,43,9,back,???? ??? ??? ???,51.683979,32.659202,normal,normal,no
1328,43,10,back,???? ??? ??? ???,51.685585,32.660527,normal,normal,no
1329,43,11,back,?????,51.690192,32.661421,normal,normal,no
1330,43,12,back,?????,51.694816,32.662311,normal,normal,no
1331,43,13,back,?? ????,51.697493,32.662833,normal,normal,no
1332,43,14,back,????? ???? ????,51.700259,32.663376,normal,normal,no
2554,43,15,back,????? ???? ????,51.704108,32.663133,normal,normal,no
2928,43,16,back,??????,51.710458,32.662393,normal,normal,no
2785,43,17,back,???????,51.712358,32.666600,normal,normal,no
2354,43,18,back,????? ????,51.713613,32.669345,normal,normal,no
2786,43,19,back,???? ??????,51.714523,32.672443,normal,normal,no
2350,43,20,back,???? ?????,51.715000,32.675817,normal,normal,no
2349,43,21,back,??????,51.714497,32.677688,normal,normal,no
2347,43,22,back,?? ???????,51.713822,32.680373,normal,normal,no
2345,43,23,back,???????? ????,51.713292,32.682553,normal,normal,no
2343,43,24,back,???????? ?????,51.712403,32.685982,normal,normal,no
2342,43,25,back,??? ????,51.711852,32.688123,normal,normal,no
2768,43,26,back,???? ???,51.710110,32.691963,normal,normal,no
2340,43,27,back,??? ?????,51.708723,32.693277,normal,normal,no
2769,43,28,back,????? ????-106-43,51.705437,32.695619,od,normal,no
1866,44,1,go,?????? ??-44,51.845361,32.774221,od,normal,no
1867,44,2,go,????????,51.844657,32.772806,normal,normal,no
1868,44,3,go,??? ?????,51.846770,32.768167,normal,normal,no
1869,44,4,go,?? ??? ???????,51.846000,32.763381,normal,normal,no
1870,44,5,go,????,51.822341,32.759110,normal,normal,no
1871,44,6,go,??????,51.824291,32.736925,normal,normal,no
1872,44,7,go,??? ??????,51.828051,32.722591,normal,normal,no
1873,44,8,go,???? ????,51.812200,32.716575,normal,normal,no
1874,44,9,go,???????,51.795885,32.715545,normal,normal,no
1875,44,10,go,?????,51.779251,32.714427,normal,normal,no
1876,44,11,go,?????? ??? ???,51.754885,32.707971,normal,normal,no
1877,44,12,go,?????? ??? ???,51.751589,32.706949,normal,normal,no
4069,44,13,go,??? ????,51.720487,32.696853,normal,normal,no
4045,44,14,go,?????,51.716110,32.696389,normal,normal,no
3641,44,15,go,?????,51.713250,32.696133,normal,normal,no
1878,44,16,go,????? ????,51.706735,32.696253,normal,normal,no
2338,44,17,go,????? ????,51.705010,32.696275,normal,normal,no
2426,44,18,go,????? ????,51.703014,32.694521,normal,normal,no
2784,44,19,go,?????? ????,51.702128,32.693692,normal,normal,no
2584,44,20,go,?????,51.699667,32.691472,normal,normal,no
2586,44,21,go,?? ??? ??????,51.697467,32.689508,normal,normal,no
2588,44,22,go,??????,51.696302,32.688485,normal,normal,no
2737,44,23,go,?????,51.692867,32.685660,normal,normal,no
2873,44,24,go,?????? ??? ???????,51.690875,32.684104,normal,normal,no
1879,44,25,go,?????? ??? ??????? -44-17,51.690707,32.683393,od,normal,yes
1879,44,1,back,?????? ??? ??????? -44-17,51.690707,32.683393,od,normal,yes
2589,44,2,back,?????? ??? ???????,51.690911,32.683795,normal,normal,no
2782,44,3,back,?????,51.693411,32.685846,normal,normal,no
2874,44,4,back,??????,51.696128,32.688061,normal,normal,no
2585,44,5,back,?? ??? ??????,51.697580,32.689300,normal,normal,no
2583,44,6,back,?????,51.699072,32.690643,normal,normal,no
2783,44,7,back,?????? ????,51.701865,32.693095,normal,normal,no
1832,44,8,back,????? ????,51.703857,32.694380,normal,normal,no
3645,44,9,back,?????,51.716650,32.695949,normal,normal,no
4062,44,10,back,??? ????,51.720356,32.696346,normal,normal,no
1833,44,11,back,?????? ??? ???,51.751926,32.706189,normal,normal,no
1834,44,12,back,?????? ??? ???,51.754932,32.707645,normal,normal,no
1835,44,13,back,?????,51.779528,32.714182,normal,normal,no
1836,44,14,back,???????,51.796205,32.715257,normal,normal,no
1837,44,15,back,???? ????,51.812439,32.716305,normal,normal,no
1838,44,16,back,??? ??????,51.828074,32.723598,normal,normal,no
1839,44,17,back,??????,51.825019,32.735710,normal,normal,no
1840,44,18,back,????,51.822178,32.758795,normal,normal,no
1841,44,19,back,??? ?????,51.846981,32.768336,normal,normal,no
1842,44,20,back,?????? 30,51.851861,32.773314,normal,normal,no
1843,44,21,back,?????? 22,51.852838,32.775909,normal,normal,no
1844,44,22,back,?????? 14,51.852449,32.778131,normal,normal,no
1845,44,23,back,?????? 10,51.848686,32.777458,normal,normal,no
1846,44,24,back,???? ????,51.845932,32.780628,normal,normal,no
1847,44,25,back,???? ???,51.846544,32.782811,normal,normal,no
1848,44,26,back,????? 114,51.848178,32.782717,normal,normal,no
1849,44,27,back,????? 109,51.850859,32.780950,normal,normal,no
1850,44,28,back,????? ?????,51.854279,32.780341,normal,normal,no
1851,44,29,back,?? ????? 150,51.855645,32.781997,normal,normal,no
1852,44,30,back,?? ????? 167,51.854743,32.783282,normal,normal,no
1853,44,31,back,?? ????? 137,51.852510,32.785077,normal,normal,no
1854,44,32,back,?? ????? 130,51.848316,32.786867,normal,normal,no
1855,44,33,back,?? ????? 125,51.847128,32.785287,normal,normal,no
1856,44,34,back,?? ????? 417,51.846205,32.783460,normal,normal,no
1857,44,35,back,?? ????? 443,51.841431,32.782977,normal,normal,no
1858,44,36,back,?? ????? 437,51.839288,32.781824,normal,normal,no
1859,44,37,back,?? ????? 430,51.837492,32.779876,normal,normal,no
1860,44,38,back,?? ????? 424,51.836732,32.778048,normal,normal,no
1861,44,39,back,???????? ????,51.838566,32.776657,normal,normal,no
1862,44,40,back,????? 2,51.841326,32.776120,normal,normal,no
1863,44,41,back,??? 9,51.833772,32.771404,normal,normal,no
1864,44,42,back,??? 6,51.835646,32.769270,normal,normal,no
1865,44,43,back,??? 4,51.838017,32.767627,normal,normal,no
1866,44,44,back,?????? ??-44,51.845361,32.774221,od,normal,no
4165,45,1,go,?????? ???? ???-45,51.602255,32.714343,od,normal,no
4013,45,2,go,????? ????????,51.605326,32.715095,normal,normal,no
4061,45,3,go,???? ??????,51.608568,32.714178,normal,normal,no
3289,45,4,go,?????? ????????,51.605527,32.710536,normal,normal,no
1501,45,5,go,???? ??????,51.607716,32.707213,normal,normal,no
2233,45,6,go,?????? ???? ???,51.610412,32.705223,normal,normal,no
2791,45,7,go,???? ????? ?????? (?????),51.612310,32.703882,normal,normal,no
1262,45,8,go,????? ?????,51.616487,32.699902,normal,normal,no
1263,45,9,go,???????? ??????,51.613474,32.698728,normal,normal,no
1264,45,10,go,????,51.609834,32.697029,normal,normal,no
1265,45,11,go,????? ???????,51.607866,32.693870,normal,normal,no
1601,45,12,go,?????,51.606433,32.692368,normal,normal,no
1602,45,13,go,???? ????,51.602874,32.689000,normal,normal,no
2224,45,14,go,???? ?????,51.603555,32.688053,normal,normal,no
2223,45,15,go,????? ????,51.606767,32.686389,normal,normal,no
2805,45,16,go,???? ????,51.608209,32.684382,normal,normal,no
2252,45,17,go,????? ????,51.608467,32.683205,normal,normal,no
2254,45,18,go,???? ???????,51.605969,32.680742,normal,normal,no
2255,45,19,go,????? ???? ???????,51.603721,32.678972,normal,normal,no
3549,45,20,go,????? ???? ???????,51.603619,32.677116,normal,normal,no
3551,45,21,go,???? ?????,51.606659,32.674856,normal,normal,no
3553,45,22,go,?????,51.609620,32.672265,normal,normal,no
3555,45,23,go,?????,51.611360,32.670734,normal,normal,no
2999,45,24,go,???? ????? ????,51.613726,32.670083,normal,normal,no
2962,45,25,go,????,51.616765,32.671054,normal,normal,no
2963,45,26,go,????,51.622440,32.671084,normal,normal,no
2964,45,27,go,???? ?????,51.625852,32.671077,normal,normal,no
2965,45,28,go,??????,51.631831,32.671067,normal,normal,no
2966,45,29,go,??????,51.635066,32.671053,normal,normal,no
2967,45,30,go,????,51.638954,32.671230,normal,normal,no
2968,45,31,go,???,51.641607,32.669171,normal,normal,no
2798,45,32,go,????? ???????,51.643181,32.665041,normal,normal,no
2800,45,33,go,???,51.645881,32.666605,normal,normal,no
1180,45,34,go,???? ??? ???? ????,51.651310,32.666854,normal,normal,no
1181,45,35,go,????,51.650865,32.670550,normal,normal,no
1549,45,36,go,????? ?????? ??????-34,51.651409,32.674814,normal,normal,no
1895,45,37,go,?????? ??? -45,51.649159,32.672953,od,normal,yes
1895,45,1,back,?????? ??? -45,51.649159,32.672953,od,normal,yes
2157,45,2,back,????????? ????? ?????,51.647821,32.671883,normal,normal,no
2035,45,3,back,?????? ?????,51.644582,32.667590,normal,normal,no
2256,45,4,back,???,51.641734,32.669411,normal,normal,no
2273,45,5,back,????,51.637400,32.671583,normal,normal,no
2994,45,6,back,??????,51.634574,32.671235,normal,normal,no
2995,45,7,back,??????,51.632465,32.671292,normal,normal,no
2996,45,8,back,???? ?????,51.625790,32.671347,normal,normal,no
2997,45,9,back,????,51.622649,32.671344,normal,normal,no
2998,45,10,back,????,51.616582,32.671283,normal,normal,no
3554,45,11,back,?????,51.611181,32.671286,normal,normal,no
1592,45,12,back,?????,51.609815,32.672436,normal,normal,no
3552,45,13,back,???? ?????,51.606534,32.675326,normal,normal,no
3550,45,14,back,????? ???? ???????,51.604304,32.677346,normal,normal,no
2248,45,15,back,???? ????,51.604358,32.679264,normal,normal,no
2249,45,16,back,???? ???????,51.606507,32.680932,normal,normal,no
2251,45,17,back,????? ????,51.608674,32.683218,normal,normal,no
2231,45,18,back,???? ????,51.608185,32.684617,normal,normal,no
2230,45,19,back,????? ????,51.606714,32.686633,normal,normal,no
2228,45,20,back,???? ?????,51.604355,32.688048,normal,normal,no
1599,45,21,back,???? ????,51.604013,32.689547,normal,normal,no
1600,45,22,back,?????,51.605808,32.691651,normal,normal,no
1266,45,23,back,????? ???????,51.608138,32.693820,normal,normal,no
1267,45,24,back,????,51.609820,32.696795,normal,normal,no
1281,45,25,back,???????? ??????,51.613284,32.698469,normal,normal,no
1282,45,26,back,????? ?????,51.616287,32.699647,normal,normal,no
2442,45,27,back,???? ????? ??????(????),51.612925,32.703511,normal,normal,no
2332,45,28,back,?????? ???? ???,51.610591,32.705498,normal,normal,no
1507,45,29,back,???? ??????,51.606691,32.708635,normal,normal,no
2441,45,30,back,????????,51.604678,32.709817,normal,normal,no
4165,45,31,back,?????? ???? ???-45,51.602255,32.714343,od,normal,no
3416,39,1,go_back,?? ??,51.602923,32.616010,od,normal,no
3417,39,2,go_back,???? ?????,51.603259,32.615020,normal,normal,no
3381,39,3,go_back,?????? ???,51.605427,32.612164,normal,normal,no
3379,39,4,go_back,?????? ????,51.608518,32.612046,normal,normal,no
3376,39,5,go_back,????? ????? ????,51.612333,32.611938,normal,normal,no
3691,39,6,go_back,?????? ???,51.615013,32.611828,normal,normal,no
3373,39,7,go_back,???? ?????,51.616560,32.610977,normal,normal,no
3377,39,8,go_back,??????? ????,51.616645,32.608814,normal,normal,no
3378,39,9,go_back,??????? ????,51.614506,32.606672,normal,normal,no
3380,39,10,go_back,??????? ????,51.611660,32.607378,normal,normal,no
3382,39,11,go_back,?????? ????,51.607290,32.608137,normal,normal,no
3384,39,12,go_back,?????? ???,51.604621,32.608418,normal,normal,no
3386,39,13,go_back,?????? ????,51.601512,32.609105,normal,normal,no
3387,39,14,go_back,?????? ???,51.599228,32.609252,normal,normal,no
3385,39,15,go_back,?????? ??????,51.596602,32.609208,normal,normal,no
3383,39,16,go_back,?????? ??????,51.595436,32.611571,normal,normal,no
3907,39,17,go_back,?????? ???,51.598727,32.612267,normal,normal,no
3908,39,18,go_back,????? ????-40,51.602801,32.612179,normal,normal,no
3418,39,19,go_back,???? ?????,51.603639,32.614365,normal,normal,no
3247,39,20,go_back,????? ??? ??-46,51.602310,32.617193,od,normal,no
3684,46,1,back,?????? ??????,51.601285,32.618142,od,normal,no
3446,46,2,back,??????,51.601022,32.620625,normal,normal,no
3448,46,3,back,???? ????,51.600057,32.625292,normal,normal,no
3450,46,4,back,?????,51.598626,32.627443,normal,normal,no
3453,46,5,back,???? ???? ??????,51.596423,32.628386,normal,normal,no
3455,46,6,back,???????,51.592365,32.629652,normal,normal,no
3457,46,7,back,???? ?????,51.589801,32.630334,normal,normal,no
3459,46,8,back,????,51.587527,32.630934,normal,normal,no
3461,46,9,back,???????,51.585967,32.631423,normal,normal,no
3463,46,10,back,???? ???? ??? ?,51.583508,32.632410,normal,normal,no
